threshold;archivo_generado;tipo_splicing;manipulado_real;detectado_archivo;tamper_score;num_intervalos_predichos;acierto_localizacion
0.45;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_audio.wav;mismo_audio;1;1;0.6671000000000002;2;1
0.45;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6770619047619049;2;1
0.45;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_clean.wav;none;0;1;0.5512285714285714;1;
0.45;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_audio.wav;mismo_audio;1;1;0.7459;2;1
0.45;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7513666666666668;2;1
0.45;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_clean.wav;none;0;1;0.5360619047619046;2;
0.45;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_audio.wav;mismo_audio;1;1;0.731;3;1
0.45;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_hablante.wav;mismo_hablante;1;1;0.741766666666667;1;1
0.45;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_clean.wav;none;0;0;0.4458380952380952;0;
0.45;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_audio.wav;mismo_audio;1;1;0.6717714285714286;1;1
0.45;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_hablante.wav;mismo_hablante;1;1;0.69;3;1
0.45;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_clean.wav;none;0;0;0.4379333333333333;0;
0.45;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_audio.wav;mismo_audio;1;0;0.42929999999999996;0;0
0.45;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4323444444444444;0;0
0.45;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_clean.wav;none;0;1;0.4551119047619047;1;
0.45;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_audio.wav;mismo_audio;1;1;0.7495333333333333;2;1
0.45;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7090857142857144;1;1
0.45;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_clean.wav;none;0;1;0.49141428571428575;1;
0.45;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_audio.wav;mismo_audio;1;0;0.4246999999999998;0;0
0.45;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4246999999999998;0;0
0.45;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_clean.wav;none;0;0;0.41056666666666675;0;
0.45;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_audio.wav;mismo_audio;1;1;0.7263666666666667;1;1
0.45;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7291333333333335;1;1
0.45;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_clean.wav;none;0;1;0.4849706349206347;1;
0.45;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_audio.wav;mismo_audio;1;1;0.7459928571428575;2;1
0.45;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6903333333333334;2;1
0.45;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_clean.wav;none;0;1;0.47781666666666667;2;
0.45;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_audio.wav;mismo_audio;1;1;0.7243261904761905;3;1
0.45;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7324166666666669;2;1
0.5;A001_Diapo_10_clean.wav;none;0;0;0.46848095238095244;0;
0.5;A001_Diapo_10_splice_mismo_audio.wav;mismo_audio;1;0;0.4485142857142857;0;0
0.5;A001_Diapo_10_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4559285714285714;0;0
0.5;A002_Diapo_7_clean.wav;none;0;1;0.5056873015873016;1;
0.5;A002_Diapo_7_splice_mismo_audio.wav;mismo_audio;1;1;0.5435142857142856;1;0
0.5;A002_Diapo_7_splice_mismo_hablante.wav;mismo_hablante;1;1;0.5375809523809524;1;0
0.5;A003_Diapo_8_v2_clean.wav;none;0;1;0.5036;1;
0.5;A003_Diapo_8_v2_splice_mismo_audio.wav;mismo_audio;1;1;0.6814166666666669;1;1
0.5;A003_Diapo_8_v2_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7401333333333334;2;1
0.5;A004_Diapo_9_clean.wav;none;0;1;0.511457142857143;1;
0.5;A004_Diapo_9_splice_mismo_audio.wav;mismo_audio;1;1;0.6514333333333334;1;1
0.5;A004_Diapo_9_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7530666666666668;1;1
0.5;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_clean.wav;none;0;0;0.4675714285714287;0;
0.5;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_audio.wav;mismo_audio;1;1;0.6875285714285715;1;1
0.5;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7354809523809526;1;1
0.5;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_clean.wav;none;0;1;0.5228285714285715;1;
0.5;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_audio.wav;mismo_audio;1;1;0.5045333333333334;1;0
0.5;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_hablante.wav;mismo_hablante;1;1;0.5228285714285715;1;0
0.5;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_clean.wav;none;0;1;0.533347619047619;1;
0.5;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_audio.wav;mismo_audio;1;1;0.7019309523809527;1;1
0.5;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6826952380952381;1;1
0.5;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_clean.wav;none;0;0;0.44940000000000013;0;
0.5;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_audio.wav;mismo_audio;1;1;0.708366666666667;1;1
0.5;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7567833333333334;1;1
0.5;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_clean.wav;none;0;1;0.5476333333333332;1;
0.5;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_audio.wav;mismo_audio;1;1;0.5476333333333332;1;0
0.5;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_hablante.wav;mismo_hablante;1;1;0.5476333333333332;1;0
0.5;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_clean.wav;none;0;0;0.36026666666666646;0;
0.5;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_audio.wav;mismo_audio;1;1;0.6750476190476191;1;1
0.5;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7091476190476189;1;1
0.5;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_clean.wav;none;0;0;0.4790904761904762;0;
0.5;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_audio.wav;mismo_audio;1;1;0.6857333333333331;1;1
0.5;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6995714285714286;1;1
0.5;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_clean.wav;none;0;0;0.4763333333333332;0;
0.5;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_audio.wav;mismo_audio;1;1;0.6671000000000002;2;1
0.5;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6770619047619049;1;1
0.5;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_clean.wav;none;0;1;0.5512285714285714;1;
0.5;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_audio.wav;mismo_audio;1;1;0.7459;1;1
0.5;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7513666666666668;1;1
0.5;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_clean.wav;none;0;1;0.5360619047619046;1;
0.5;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_audio.wav;mismo_audio;1;1;0.731;2;1
0.5;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_hablante.wav;mismo_hablante;1;1;0.741766666666667;1;1
0.5;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_clean.wav;none;0;0;0.4458380952380952;0;
0.5;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_audio.wav;mismo_audio;1;1;0.6717714285714286;1;1
0.5;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_hablante.wav;mismo_hablante;1;1;0.69;1;1
0.5;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_clean.wav;none;0;0;0.4379333333333333;0;
0.5;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_audio.wav;mismo_audio;1;0;0.42929999999999996;0;0
0.5;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4323444444444444;0;0
0.5;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_clean.wav;none;0;0;0.4551119047619047;0;
0.5;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_audio.wav;mismo_audio;1;1;0.7495333333333333;1;1
0.5;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7090857142857144;1;1
0.5;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_clean.wav;none;0;0;0.49141428571428575;0;
0.5;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_audio.wav;mismo_audio;1;0;0.4246999999999998;0;0
0.5;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4246999999999998;0;0
0.5;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_clean.wav;none;0;0;0.41056666666666675;0;
0.5;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_audio.wav;mismo_audio;1;1;0.7263666666666667;1;1
0.5;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7291333333333335;1;1
0.5;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_clean.wav;none;0;0;0.4849706349206347;0;
0.5;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_audio.wav;mismo_audio;1;1;0.7459928571428575;1;1
0.5;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6903333333333334;2;1
0.5;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_clean.wav;none;0;0;0.47781666666666667;0;
0.5;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_audio.wav;mismo_audio;1;1;0.7243261904761905;1;1
0.5;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7324166666666669;1;1
0.55;A001_Diapo_10_clean.wav;none;0;0;0.46848095238095244;0;
0.55;A001_Diapo_10_splice_mismo_audio.wav;mismo_audio;1;0;0.4485142857142857;0;0
0.55;A001_Diapo_10_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4559285714285714;0;0
0.55;A002_Diapo_7_clean.wav;none;0;0;0.5056873015873016;0;
0.55;A002_Diapo_7_splice_mismo_audio.wav;mismo_audio;1;0;0.5435142857142856;0;0
0.55;A002_Diapo_7_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5375809523809524;0;0
0.55;A003_Diapo_8_v2_clean.wav;none;0;0;0.5036;0;
0.55;A003_Diapo_8_v2_splice_mismo_audio.wav;mismo_audio;1;1;0.6814166666666669;1;1
0.55;A003_Diapo_8_v2_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7401333333333334;1;1
0.55;A004_Diapo_9_clean.wav;none;0;0;0.511457142857143;0;
0.55;A004_Diapo_9_splice_mismo_audio.wav;mismo_audio;1;1;0.6514333333333334;1;1
0.55;A004_Diapo_9_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7530666666666668;1;1
0.55;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_clean.wav;none;0;0;0.4675714285714287;0;
0.55;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_audio.wav;mismo_audio;1;1;0.6875285714285715;1;1
0.55;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7354809523809526;1;1
0.55;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_clean.wav;none;0;0;0.5228285714285715;0;
0.55;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_audio.wav;mismo_audio;1;0;0.5045333333333334;0;0
0.55;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5228285714285715;0;0
0.55;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_clean.wav;none;0;0;0.533347619047619;0;
0.55;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_audio.wav;mismo_audio;1;1;0.7019309523809527;1;1
0.55;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6826952380952381;1;1
0.55;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_clean.wav;none;0;0;0.44940000000000013;0;
0.55;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_audio.wav;mismo_audio;1;1;0.708366666666667;1;1
0.55;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7567833333333334;1;1
0.55;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_clean.wav;none;0;0;0.5476333333333332;0;
0.55;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_audio.wav;mismo_audio;1;0;0.5476333333333332;0;0
0.55;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5476333333333332;0;0
0.55;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_clean.wav;none;0;0;0.36026666666666646;0;
0.55;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_audio.wav;mismo_audio;1;1;0.6750476190476191;1;1
0.55;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7091476190476189;1;1
0.55;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_clean.wav;none;0;0;0.4790904761904762;0;
0.55;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_audio.wav;mismo_audio;1;1;0.6857333333333331;1;1
0.55;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6995714285714286;1;1
0.55;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_clean.wav;none;0;0;0.4763333333333332;0;
0.55;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_audio.wav;mismo_audio;1;1;0.6671000000000002;1;1
0.55;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6770619047619049;1;1
0.55;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_clean.wav;none;0;1;0.5512285714285714;1;
0.55;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_audio.wav;mismo_audio;1;1;0.7459;1;1
0.55;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7513666666666668;1;1
0.55;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_clean.wav;none;0;0;0.5360619047619046;0;
0.55;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_audio.wav;mismo_audio;1;1;0.731;1;1
0.55;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_hablante.wav;mismo_hablante;1;1;0.741766666666667;1;1
0.55;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_clean.wav;none;0;0;0.4458380952380952;0;
0.55;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_audio.wav;mismo_audio;1;1;0.6717714285714286;1;1
0.55;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_hablante.wav;mismo_hablante;1;1;0.69;1;1
0.55;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_clean.wav;none;0;0;0.4379333333333333;0;
0.55;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_audio.wav;mismo_audio;1;0;0.42929999999999996;0;0
0.55;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4323444444444444;0;0
0.55;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_clean.wav;none;0;0;0.4551119047619047;0;
0.55;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_audio.wav;mismo_audio;1;1;0.7495333333333333;1;1
0.55;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7090857142857144;1;1
0.55;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_clean.wav;none;0;0;0.49141428571428575;0;
0.55;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_audio.wav;mismo_audio;1;0;0.4246999999999998;0;0
0.55;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4246999999999998;0;0
0.55;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_clean.wav;none;0;0;0.41056666666666675;0;
0.55;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_audio.wav;mismo_audio;1;1;0.7263666666666667;1;1
0.55;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7291333333333335;1;1
0.55;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_clean.wav;none;0;0;0.4849706349206347;0;
0.55;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_audio.wav;mismo_audio;1;1;0.7459928571428575;1;1
0.55;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6903333333333334;2;1
0.55;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_clean.wav;none;0;0;0.47781666666666667;0;
0.55;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_audio.wav;mismo_audio;1;1;0.7243261904761905;1;1
0.55;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7324166666666669;1;1
0.6;A001_Diapo_10_clean.wav;none;0;0;0.46848095238095244;0;
0.6;A001_Diapo_10_splice_mismo_audio.wav;mismo_audio;1;0;0.4485142857142857;0;0
0.6;A001_Diapo_10_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4559285714285714;0;0
0.6;A002_Diapo_7_clean.wav;none;0;0;0.5056873015873016;0;
0.6;A002_Diapo_7_splice_mismo_audio.wav;mismo_audio;1;0;0.5435142857142856;0;0
0.6;A002_Diapo_7_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5375809523809524;0;0
0.6;A003_Diapo_8_v2_clean.wav;none;0;0;0.5036;0;
0.6;A003_Diapo_8_v2_splice_mismo_audio.wav;mismo_audio;1;1;0.6814166666666669;1;1
0.6;A003_Diapo_8_v2_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7401333333333334;1;1
0.6;A004_Diapo_9_clean.wav;none;0;0;0.511457142857143;0;
0.6;A004_Diapo_9_splice_mismo_audio.wav;mismo_audio;1;1;0.6514333333333334;1;1
0.6;A004_Diapo_9_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7530666666666668;1;1
0.6;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_clean.wav;none;0;0;0.4675714285714287;0;
0.6;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_audio.wav;mismo_audio;1;1;0.6875285714285715;1;1
0.6;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7354809523809526;1;1
0.6;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_clean.wav;none;0;0;0.5228285714285715;0;
0.6;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_audio.wav;mismo_audio;1;0;0.5045333333333334;0;0
0.6;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5228285714285715;0;0
0.6;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_clean.wav;none;0;0;0.533347619047619;0;
0.6;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_audio.wav;mismo_audio;1;1;0.7019309523809527;1;1
0.6;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6826952380952381;1;1
0.6;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_clean.wav;none;0;0;0.44940000000000013;0;
0.6;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_audio.wav;mismo_audio;1;1;0.708366666666667;1;1
0.6;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7567833333333334;1;1
0.6;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_clean.wav;none;0;0;0.5476333333333332;0;
0.6;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_audio.wav;mismo_audio;1;0;0.5476333333333332;0;0
0.6;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5476333333333332;0;0
0.6;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_clean.wav;none;0;0;0.36026666666666646;0;
0.6;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_audio.wav;mismo_audio;1;1;0.6750476190476191;1;1
0.6;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7091476190476189;1;1
0.6;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_clean.wav;none;0;0;0.4790904761904762;0;
0.6;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_audio.wav;mismo_audio;1;1;0.6857333333333331;1;1
0.6;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6995714285714286;1;1
0.6;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_clean.wav;none;0;0;0.4763333333333332;0;
0.6;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_audio.wav;mismo_audio;1;1;0.6671000000000002;1;1
0.6;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6770619047619049;1;1
0.6;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_clean.wav;none;0;0;0.5512285714285714;0;
0.6;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_audio.wav;mismo_audio;1;1;0.7459;1;1
0.6;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7513666666666668;1;1
0.6;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_clean.wav;none;0;0;0.5360619047619046;0;
0.6;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_audio.wav;mismo_audio;1;1;0.731;1;1
0.6;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_hablante.wav;mismo_hablante;1;1;0.741766666666667;1;1
0.6;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_clean.wav;none;0;0;0.4458380952380952;0;
0.6;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_audio.wav;mismo_audio;1;1;0.6717714285714286;1;1
0.6;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_hablante.wav;mismo_hablante;1;1;0.69;1;1
0.6;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_clean.wav;none;0;0;0.4379333333333333;0;
0.6;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_audio.wav;mismo_audio;1;0;0.42929999999999996;0;0
0.6;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4323444444444444;0;0
0.6;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_clean.wav;none;0;0;0.4551119047619047;0;
0.6;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_audio.wav;mismo_audio;1;1;0.7495333333333333;1;1
0.6;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7090857142857144;1;1
0.6;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_clean.wav;none;0;0;0.49141428571428575;0;
0.6;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_audio.wav;mismo_audio;1;0;0.4246999999999998;0;0
0.6;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4246999999999998;0;0
0.6;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_clean.wav;none;0;0;0.41056666666666675;0;
0.6;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_audio.wav;mismo_audio;1;1;0.7263666666666667;1;1
0.6;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7291333333333335;1;1
0.6;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_clean.wav;none;0;0;0.4849706349206347;0;
0.6;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_audio.wav;mismo_audio;1;1;0.7459928571428575;1;1
0.6;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_hablante.wav;mismo_hablante;1;1;0.6903333333333334;1;1
0.6;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_clean.wav;none;0;0;0.47781666666666667;0;
0.6;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_audio.wav;mismo_audio;1;1;0.7243261904761905;1;1
0.6;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_hablante.wav;mismo_hablante;1;1;0.7324166666666669;1;1
0.65;A001_Diapo_10_clean.wav;none;0;0;0.46848095238095244;0;
0.65;A001_Diapo_10_splice_mismo_audio.wav;mismo_audio;1;0;0.4485142857142857;0;0
0.65;A001_Diapo_10_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4559285714285714;0;0
