threshold;archivo_generado;tipo_splicing;manipulado_real;detectado_archivo;tamper_score;num_intervalos_predichos;acierto_localizacion
0.45;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_clean.wav;none;0;1;0.45113333333333333;1;
0.45;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_audio.wav;mismo_audio;1;1;0.45113333333333333;1;0
0.45;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_hablante.wav;mismo_hablante;1;1;0.45113333333333333;1;0
0.45;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_clean.wav;none;0;1;0.49335000000000007;1;
0.45;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_audio.wav;mismo_audio;1;1;0.48599999999999993;1;0
0.45;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_hablante.wav;mismo_hablante;1;1;0.5124500000000001;1;0
0.45;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_clean.wav;none;0;0;0.39618095238095247;0;
0.45;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_audio.wav;mismo_audio;1;1;0.4638666666666667;1;0
0.45;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_hablante.wav;mismo_hablante;1;0;0.41038095238095235;0;0
0.45;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_clean.wav;none;0;0;0.3981119047619047;0;
0.45;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_audio.wav;mismo_audio;1;0;0.3981119047619047;0;0
0.45;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_hablante.wav;mismo_hablante;1;1;0.4578;1;1
0.45;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_clean.wav;none;0;1;0.5103119047619047;2;
0.45;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_audio.wav;mismo_audio;1;1;0.5073761904761906;2;0
0.45;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_hablante.wav;mismo_hablante;1;1;0.5073761904761906;3;0
0.45;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_clean.wav;none;0;0;0.4409523809523809;0;
0.45;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_audio.wav;mismo_audio;1;0;0.44731904761904756;0;0
0.45;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_hablante.wav;mismo_hablante;1;1;0.4652857142857141;1;0
0.45;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_clean.wav;none;0;1;0.45065238095238097;1;
0.45;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_audio.wav;mismo_audio;1;1;0.45065238095238097;1;0
0.45;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_hablante.wav;mismo_hablante;1;1;0.45065238095238097;1;0
0.45;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_clean.wav;none;0;0;0.44546666666666673;0;
0.45;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_audio.wav;mismo_audio;1;0;0.44960000000000006;0;0
0.45;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_hablante.wav;mismo_hablante;1;1;0.4664047619047618;1;0
0.45;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_clean.wav;none;0;0;0.4235;0;
0.45;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_audio.wav;mismo_audio;1;0;0.4250095238095236;0;0
0.45;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4235;0;0
0.45;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_clean.wav;none;0;1;0.4975333333333336;1;
0.45;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_audio.wav;mismo_audio;1;1;0.5096190476190477;3;1
0.45;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_hablante.wav;mismo_hablante;1;1;0.4975333333333336;1;0
0.5;A001_Diapo_10_clean.wav;none;0;0;0.4658499999999998;0;
0.5;A001_Diapo_10_splice_mismo_audio.wav;mismo_audio;1;0;0.417097619047619;0;0
0.5;A001_Diapo_10_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4658499999999998;0;0
0.5;A002_Diapo_7_clean.wav;none;0;0;0.41393333333333326;0;
0.5;A002_Diapo_7_splice_mismo_audio.wav;mismo_audio;1;1;0.5235730158730157;1;0
0.5;A002_Diapo_7_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4841063492063491;0;0
0.5;A003_Diapo_8_v2_clean.wav;none;0;0;0.41214523809523806;0;
0.5;A003_Diapo_8_v2_splice_mismo_audio.wav;mismo_audio;1;0;0.43023333333333336;0;0
0.5;A003_Diapo_8_v2_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4072999999999999;0;0
0.5;A004_Diapo_9_clean.wav;none;0;0;0.36520000000000014;0;
0.5;A004_Diapo_9_splice_mismo_audio.wav;mismo_audio;1;0;0.36520000000000014;0;0
0.5;A004_Diapo_9_splice_mismo_hablante.wav;mismo_hablante;1;0;0.39567380952380954;0;0
0.5;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_clean.wav;none;0;0;0.4547555555555556;0;
0.5;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_audio.wav;mismo_audio;1;0;0.4547555555555556;0;0
0.5;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4547555555555556;0;0
0.5;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_clean.wav;none;0;0;0.4536285714285713;0;
0.5;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_audio.wav;mismo_audio;1;0;0.48000000000000004;0;0
0.5;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4536285714285713;0;0
0.5;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_clean.wav;none;0;1;0.5087119047619048;1;
0.5;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_audio.wav;mismo_audio;1;1;0.5290880952380953;1;0
0.5;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_hablante.wav;mismo_hablante;1;1;0.5087119047619048;1;0
0.5;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_clean.wav;none;0;0;0.4534666666666667;0;
0.5;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_audio.wav;mismo_audio;1;0;0.4433000000000001;0;0
0.5;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_hablante.wav;mismo_hablante;1;0;0.47709999999999986;0;0
0.5;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_clean.wav;none;0;0;0.4642571428571429;0;
0.5;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_audio.wav;mismo_audio;1;1;0.5001;1;0
0.5;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4642571428571429;0;0
0.5;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_clean.wav;none;0;0;0.38409761904761885;0;
0.5;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_audio.wav;mismo_audio;1;0;0.43441190476190467;0;0
0.5;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4055142857142856;0;0
0.5;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_clean.wav;none;0;0;0.3922047619047619;0;
0.5;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_audio.wav;mismo_audio;1;0;0.38716190476190476;0;0
0.5;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_hablante.wav;mismo_hablante;1;0;0.38716190476190476;0;0
0.5;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_clean.wav;none;0;0;0.45113333333333333;0;
0.5;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_audio.wav;mismo_audio;1;0;0.45113333333333333;0;0
0.5;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_hablante.wav;mismo_hablante;1;0;0.45113333333333333;0;0
0.5;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_clean.wav;none;0;0;0.49335000000000007;0;
0.5;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_audio.wav;mismo_audio;1;0;0.48599999999999993;0;0
0.5;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_hablante.wav;mismo_hablante;1;1;0.5124500000000001;1;0
0.5;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_clean.wav;none;0;0;0.39618095238095247;0;
0.5;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_audio.wav;mismo_audio;1;0;0.4638666666666667;0;0
0.5;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_hablante.wav;mismo_hablante;1;0;0.41038095238095235;0;0
0.5;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_clean.wav;none;0;0;0.3981119047619047;0;
0.5;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_audio.wav;mismo_audio;1;0;0.3981119047619047;0;0
0.5;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4578;0;0
0.5;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_clean.wav;none;0;1;0.5103119047619047;2;
0.5;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_audio.wav;mismo_audio;1;1;0.5073761904761906;1;0
0.5;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_hablante.wav;mismo_hablante;1;1;0.5073761904761906;1;0
0.5;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_clean.wav;none;0;0;0.4409523809523809;0;
0.5;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_audio.wav;mismo_audio;1;0;0.44731904761904756;0;0
0.5;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4652857142857141;0;0
0.5;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_clean.wav;none;0;0;0.45065238095238097;0;
0.5;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_audio.wav;mismo_audio;1;0;0.45065238095238097;0;0
0.5;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_hablante.wav;mismo_hablante;1;0;0.45065238095238097;0;0
0.5;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_clean.wav;none;0;0;0.44546666666666673;0;
0.5;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_audio.wav;mismo_audio;1;0;0.44960000000000006;0;0
0.5;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4664047619047618;0;0
0.5;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_clean.wav;none;0;0;0.4235;0;
0.5;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_audio.wav;mismo_audio;1;0;0.4250095238095236;0;0
0.5;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4235;0;0
0.5;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_clean.wav;none;0;0;0.4975333333333336;0;
0.5;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_audio.wav;mismo_audio;1;1;0.5096190476190477;1;1
0.5;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4975333333333336;0;0
0.55;A001_Diapo_10_clean.wav;none;0;0;0.4658499999999998;0;
0.55;A001_Diapo_10_splice_mismo_audio.wav;mismo_audio;1;0;0.417097619047619;0;0
0.55;A001_Diapo_10_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4658499999999998;0;0
0.55;A002_Diapo_7_clean.wav;none;0;0;0.41393333333333326;0;
0.55;A002_Diapo_7_splice_mismo_audio.wav;mismo_audio;1;0;0.5235730158730157;0;0
0.55;A002_Diapo_7_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4841063492063491;0;0
0.55;A003_Diapo_8_v2_clean.wav;none;0;0;0.41214523809523806;0;
0.55;A003_Diapo_8_v2_splice_mismo_audio.wav;mismo_audio;1;0;0.43023333333333336;0;0
0.55;A003_Diapo_8_v2_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4072999999999999;0;0
0.55;A004_Diapo_9_clean.wav;none;0;0;0.36520000000000014;0;
0.55;A004_Diapo_9_splice_mismo_audio.wav;mismo_audio;1;0;0.36520000000000014;0;0
0.55;A004_Diapo_9_splice_mismo_hablante.wav;mismo_hablante;1;0;0.39567380952380954;0;0
0.55;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_clean.wav;none;0;0;0.4547555555555556;0;
0.55;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_audio.wav;mismo_audio;1;0;0.4547555555555556;0;0
0.55;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4547555555555556;0;0
0.55;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_clean.wav;none;0;0;0.4536285714285713;0;
0.55;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_audio.wav;mismo_audio;1;0;0.48000000000000004;0;0
0.55;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4536285714285713;0;0
0.55;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_clean.wav;none;0;0;0.5087119047619048;0;
0.55;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_audio.wav;mismo_audio;1;0;0.5290880952380953;0;0
0.55;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5087119047619048;0;0
0.55;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_clean.wav;none;0;0;0.4534666666666667;0;
0.55;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_audio.wav;mismo_audio;1;0;0.4433000000000001;0;0
0.55;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_hablante.wav;mismo_hablante;1;0;0.47709999999999986;0;0
0.55;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_clean.wav;none;0;0;0.4642571428571429;0;
0.55;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_audio.wav;mismo_audio;1;0;0.5001;0;0
0.55;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4642571428571429;0;0
0.55;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_clean.wav;none;0;0;0.38409761904761885;0;
0.55;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_audio.wav;mismo_audio;1;0;0.43441190476190467;0;0
0.55;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4055142857142856;0;0
0.55;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_clean.wav;none;0;0;0.3922047619047619;0;
0.55;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_audio.wav;mismo_audio;1;0;0.38716190476190476;0;0
0.55;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_hablante.wav;mismo_hablante;1;0;0.38716190476190476;0;0
0.55;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_clean.wav;none;0;0;0.45113333333333333;0;
0.55;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_audio.wav;mismo_audio;1;0;0.45113333333333333;0;0
0.55;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_hablante.wav;mismo_hablante;1;0;0.45113333333333333;0;0
0.55;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_clean.wav;none;0;0;0.49335000000000007;0;
0.55;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_audio.wav;mismo_audio;1;0;0.48599999999999993;0;0
0.55;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5124500000000001;0;0
0.55;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_clean.wav;none;0;0;0.39618095238095247;0;
0.55;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_audio.wav;mismo_audio;1;0;0.4638666666666667;0;0
0.55;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_hablante.wav;mismo_hablante;1;0;0.41038095238095235;0;0
0.55;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_clean.wav;none;0;0;0.3981119047619047;0;
0.55;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_audio.wav;mismo_audio;1;0;0.3981119047619047;0;0
0.55;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4578;0;0
0.55;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_clean.wav;none;0;0;0.5103119047619047;0;
0.55;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_audio.wav;mismo_audio;1;0;0.5073761904761906;0;0
0.55;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5073761904761906;0;0
0.55;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_clean.wav;none;0;0;0.4409523809523809;0;
0.55;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_audio.wav;mismo_audio;1;0;0.44731904761904756;0;0
0.55;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4652857142857141;0;0
0.55;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_clean.wav;none;0;0;0.45065238095238097;0;
0.55;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_audio.wav;mismo_audio;1;0;0.45065238095238097;0;0
0.55;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_hablante.wav;mismo_hablante;1;0;0.45065238095238097;0;0
0.55;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_clean.wav;none;0;0;0.44546666666666673;0;
0.55;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_audio.wav;mismo_audio;1;0;0.44960000000000006;0;0
0.55;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4664047619047618;0;0
0.55;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_clean.wav;none;0;0;0.4235;0;
0.55;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_audio.wav;mismo_audio;1;0;0.4250095238095236;0;0
0.55;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4235;0;0
0.55;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_clean.wav;none;0;0;0.4975333333333336;0;
0.55;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_audio.wav;mismo_audio;1;0;0.5096190476190477;0;0
0.55;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4975333333333336;0;0
0.6;A001_Diapo_10_clean.wav;none;0;0;0.4658499999999998;0;
0.6;A001_Diapo_10_splice_mismo_audio.wav;mismo_audio;1;0;0.417097619047619;0;0
0.6;A001_Diapo_10_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4658499999999998;0;0
0.6;A002_Diapo_7_clean.wav;none;0;0;0.41393333333333326;0;
0.6;A002_Diapo_7_splice_mismo_audio.wav;mismo_audio;1;0;0.5235730158730157;0;0
0.6;A002_Diapo_7_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4841063492063491;0;0
0.6;A003_Diapo_8_v2_clean.wav;none;0;0;0.41214523809523806;0;
0.6;A003_Diapo_8_v2_splice_mismo_audio.wav;mismo_audio;1;0;0.43023333333333336;0;0
0.6;A003_Diapo_8_v2_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4072999999999999;0;0
0.6;A004_Diapo_9_clean.wav;none;0;0;0.36520000000000014;0;
0.6;A004_Diapo_9_splice_mismo_audio.wav;mismo_audio;1;0;0.36520000000000014;0;0
0.6;A004_Diapo_9_splice_mismo_hablante.wav;mismo_hablante;1;0;0.39567380952380954;0;0
0.6;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_clean.wav;none;0;0;0.4547555555555556;0;
0.6;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_audio.wav;mismo_audio;1;0;0.4547555555555556;0;0
0.6;A005_WhatsApp_Audio_2025-11-25_at_13.23.33_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4547555555555556;0;0
0.6;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_clean.wav;none;0;0;0.4536285714285713;0;
0.6;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_audio.wav;mismo_audio;1;0;0.48000000000000004;0;0
0.6;A006_WhatsApp_Audio_2025-11-27_at_10.32.19_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4536285714285713;0;0
0.6;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_clean.wav;none;0;0;0.5087119047619048;0;
0.6;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_audio.wav;mismo_audio;1;0;0.5290880952380953;0;0
0.6;A007_WhatsApp_Audio_2025-11-30_at_13.49.09_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5087119047619048;0;0
0.6;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_clean.wav;none;0;0;0.4534666666666667;0;
0.6;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_audio.wav;mismo_audio;1;0;0.4433000000000001;0;0
0.6;A008_WhatsApp_Audio_2026-02-04_at_14.12.19_splice_mismo_hablante.wav;mismo_hablante;1;0;0.47709999999999986;0;0
0.6;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_clean.wav;none;0;0;0.4642571428571429;0;
0.6;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_audio.wav;mismo_audio;1;0;0.5001;0;0
0.6;A009_WhatsApp_Audio_2026-05-11_at_12.13.40_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4642571428571429;0;0
0.6;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_clean.wav;none;0;0;0.38409761904761885;0;
0.6;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_audio.wav;mismo_audio;1;0;0.43441190476190467;0;0
0.6;A010_WhatsApp_Audio_2026-05-11_at_12.15.11_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4055142857142856;0;0
0.6;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_clean.wav;none;0;0;0.3922047619047619;0;
0.6;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_audio.wav;mismo_audio;1;0;0.38716190476190476;0;0
0.6;A011_WhatsApp_Audio_2026-05-11_at_12.17.34_1_splice_mismo_hablante.wav;mismo_hablante;1;0;0.38716190476190476;0;0
0.6;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_clean.wav;none;0;0;0.45113333333333333;0;
0.6;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_audio.wav;mismo_audio;1;0;0.45113333333333333;0;0
0.6;A012_WhatsApp_Audio_2026-05-11_at_12.17.34_2_splice_mismo_hablante.wav;mismo_hablante;1;0;0.45113333333333333;0;0
0.6;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_clean.wav;none;0;0;0.49335000000000007;0;
0.6;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_audio.wav;mismo_audio;1;0;0.48599999999999993;0;0
0.6;A013_WhatsApp_Audio_2026-05-11_at_12.17.34_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5124500000000001;0;0
0.6;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_clean.wav;none;0;0;0.39618095238095247;0;
0.6;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_audio.wav;mismo_audio;1;0;0.4638666666666667;0;0
0.6;A014_WhatsApp_Audio_2026-05-11_at_12.21.44_splice_mismo_hablante.wav;mismo_hablante;1;0;0.41038095238095235;0;0
0.6;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_clean.wav;none;0;0;0.3981119047619047;0;
0.6;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_audio.wav;mismo_audio;1;0;0.3981119047619047;0;0
0.6;A015_WhatsApp_Audio_2026-05-11_at_12.25.03_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4578;0;0
0.6;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_clean.wav;none;0;0;0.5103119047619047;0;
0.6;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_audio.wav;mismo_audio;1;0;0.5073761904761906;0;0
0.6;A016_WhatsApp_Audio_2026-05-11_at_12.30.33_splice_mismo_hablante.wav;mismo_hablante;1;0;0.5073761904761906;0;0
0.6;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_clean.wav;none;0;0;0.4409523809523809;0;
0.6;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_audio.wav;mismo_audio;1;0;0.44731904761904756;0;0
0.6;A017_WhatsApp_Audio_2026-05-11_at_12.32.17_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4652857142857141;0;0
0.6;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_clean.wav;none;0;0;0.45065238095238097;0;
0.6;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_audio.wav;mismo_audio;1;0;0.45065238095238097;0;0
0.6;A018_WhatsApp_Audio_2026-05-11_at_12.45.58_splice_mismo_hablante.wav;mismo_hablante;1;0;0.45065238095238097;0;0
0.6;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_clean.wav;none;0;0;0.44546666666666673;0;
0.6;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_audio.wav;mismo_audio;1;0;0.44960000000000006;0;0
0.6;A019_WhatsApp_Audio_2026-05-11_at_12.48.50_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4664047619047618;0;0
0.6;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_clean.wav;none;0;0;0.4235;0;
0.6;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_audio.wav;mismo_audio;1;0;0.4250095238095236;0;0
0.6;A020_WhatsApp_Audio_2026-05-11_at_12.51.30_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4235;0;0
0.6;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_clean.wav;none;0;0;0.4975333333333336;0;
0.6;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_audio.wav;mismo_audio;1;0;0.5096190476190477;0;0
0.6;A021_WhatsApp_Audio_2026-05-11_at_13.25.03_splice_mismo_hablante.wav;mismo_hablante;1;0;0.4975333333333336;0;0
0.65;A001_Diapo_10_clean.wav;none;0;0;0.4658499999999998;0;
0.65;A001_Diapo_10_splice_mismo_audio.wav;mismo_audio;1;0;0.417097619047619;0;0
