indice_ventana;inicio_ventana_s;fin_ventana_s;mfcc_1_mean;mfcc_1_std;mfcc_2_mean;mfcc_2_std;mfcc_3_mean;mfcc_3_std;mfcc_4_mean;mfcc_4_std;mfcc_5_mean;mfcc_5_std;mfcc_6_mean;mfcc_6_std;mfcc_7_mean;mfcc_7_std;mfcc_8_mean;mfcc_8_std;mfcc_9_mean;mfcc_9_std;mfcc_10_mean;mfcc_10_std;mfcc_11_mean;mfcc_11_std;mfcc_12_mean;mfcc_12_std;mfcc_13_mean;mfcc_13_std;rms_mean;rms_std;zcr_mean;zcr_std;spectral_centroid_mean;spectral_centroid_std;spectral_bandwidth_mean;spectral_bandwidth_std;spectral_rolloff_mean;spectral_rolloff_std;delta_prev_mfcc_1_mean;delta_next_mfcc_1_mean;delta_prev_mfcc_1_std;delta_next_mfcc_1_std;delta_prev_mfcc_2_mean;delta_next_mfcc_2_mean;delta_prev_mfcc_2_std;delta_next_mfcc_2_std;delta_prev_mfcc_3_mean;delta_next_mfcc_3_mean;delta_prev_mfcc_3_std;delta_next_mfcc_3_std;delta_prev_mfcc_4_mean;delta_next_mfcc_4_mean;delta_prev_mfcc_4_std;delta_next_mfcc_4_std;delta_prev_mfcc_5_mean;delta_next_mfcc_5_mean;delta_prev_mfcc_5_std;delta_next_mfcc_5_std;delta_prev_mfcc_6_mean;delta_next_mfcc_6_mean;delta_prev_mfcc_6_std;delta_next_mfcc_6_std;delta_prev_mfcc_7_mean;delta_next_mfcc_7_mean;delta_prev_mfcc_7_std;delta_next_mfcc_7_std;delta_prev_mfcc_8_mean;delta_next_mfcc_8_mean;delta_prev_mfcc_8_std;delta_next_mfcc_8_std;delta_prev_mfcc_9_mean;delta_next_mfcc_9_mean;delta_prev_mfcc_9_std;delta_next_mfcc_9_std;delta_prev_mfcc_10_mean;delta_next_mfcc_10_mean;delta_prev_mfcc_10_std;delta_next_mfcc_10_std;delta_prev_mfcc_11_mean;delta_next_mfcc_11_mean;delta_prev_mfcc_11_std;delta_next_mfcc_11_std;delta_prev_mfcc_12_mean;delta_next_mfcc_12_mean;delta_prev_mfcc_12_std;delta_next_mfcc_12_std;delta_prev_mfcc_13_mean;delta_next_mfcc_13_mean;delta_prev_mfcc_13_std;delta_next_mfcc_13_std;delta_prev_rms_mean;delta_next_rms_mean;delta_prev_rms_std;delta_next_rms_std;delta_prev_zcr_mean;delta_next_zcr_mean;delta_prev_zcr_std;delta_next_zcr_std;delta_prev_spectral_centroid_mean;delta_next_spectral_centroid_mean;delta_prev_spectral_centroid_std;delta_next_spectral_centroid_std;delta_prev_spectral_bandwidth_mean;delta_next_spectral_bandwidth_mean;delta_prev_spectral_bandwidth_std;delta_next_spectral_bandwidth_std;delta_prev_spectral_rolloff_mean;delta_next_spectral_rolloff_mean;delta_prev_spectral_rolloff_std;delta_next_spectral_rolloff_std;archivo_generado;archivo_base;id_hablante_base;tipo_splicing;manipulado;centro_ventana_s;etiqueta_borde
73;36.5;37.5;-242.9879608154297;89.44010925292969;94.72750854492188;57.98539733886719;-7.061790466308594;63.85306930541992;22.304080963134766;28.74723243713379;-2.1372358798980713;30.990873336791992;3.2011501789093018;9.517836570739746;-26.122356414794922;15.809904098510742;-14.513307571411133;11.302659034729004;-7.9892120361328125;12.65725326538086;6.484012603759766;12.684344291687012;-4.063421249389648;12.637471199035645;-7.814817428588867;9.566340446472168;5.546805381774902;5.8028998374938965;0.06683386862277985;0.05107976123690605;0.187225341796875;0.14263371141740408;2005.5169046628844;1324.000422550201;1596.6278625034313;675.3841266326614;3630.37109375;2112.358131385131;1.9582672119140625;8.068161010742188;20.25652313232422;27.249263763427734;20.516021728515625;21.345672607421875;26.617923736572266;16.036331176757812;20.4072322845459;14.940303802490234;14.9765625;2.754230499267578;2.7662696838378906;1.5557594299316406;2.7003841400146484;6.080656051635742;9.168323278427124;5.031843423843384;3.1722240447998047;5.848623275756836;8.6435067653656;1.8767421245574951;2.9498491287231445;4.450893402099609;5.411815643310547;2.193450927734375;0.0875539779663086;2.155130386352539;2.9695873260498047;5.254664421081543;0.07124710083007812;3.3919525146484375;5.110881805419922;6.200138092041016;0.8390684127807617;1.956395149230957;1.2926263809204102;1.7077422142028809;1.2047491073608398;0.1436901092529297;0.9780101776123047;2.2769246101379395;0.9953899383544922;4.018598556518555;1.314443588256836;1.4675836563110352;1.199350357055664;4.34622049331665;2.867716073989868;2.264723300933838;2.44865083694458;1.333061695098877;0.006509169936180115;0.01693178340792656;0.0025739632546901703;0.027152223512530327;0.07940673828125;0.01116943359375;0.06821821942089269;0.001905164554068084;585.6381827711789;103.67933486056677;702.949892710196;30.062920552103833;214.54428947470092;151.48394287947644;207.16904743895896;19.108199611362807;928.7109375;300.048828125;686.6351586088877;110.27426144053538;H013_7850_cross_speaker_ruido.wav;H013_7850;7850;cross_speaker_ruido;1;37.0;0
74;37.0;38.0;-251.05612182617188;62.19084548950195;116.07318115234375;74.021728515625;-22.002094268798828;61.098838806152344;20.748321533203125;34.82788848876953;2.8946075439453125;25.142250061035156;5.077892303466797;13.968729972839355;-23.928905487060547;17.96503448486328;-9.25864315032959;7.910706520080566;-1.7890739440917969;14.613648414611816;4.776270389556885;12.540654182434082;-6.340345859527588;8.61887264251709;-6.347233772277832;5.220119953155518;3.2820820808410645;7.135961532592773;0.04990208521485329;0.023927537724375725;0.176055908203125;0.14453887597147216;1901.8375698023176;1293.937501998097;1445.1439196239548;656.2759270212986;3330.322265625;2002.0838699445956;8.068161010742188;128.0479736328125;27.249263763427734;93.74773788452148;21.345672607421875;3.4076995849609375;16.036331176757812;17.324851989746094;14.940303802490234;18.774650812149048;2.754230499267578;0.7314834594726562;1.5557594299316406;4.329256057739258;6.080656051635742;0.5578346252441406;5.031843423843384;3.9944634437561035;5.848623275756836;1.9982013702392578;1.8767421245574951;3.5928401947021484;4.450893402099609;2.8912458419799805;2.193450927734375;10.065032958984375;2.155130386352539;0.6308822631835938;5.254664421081543;7.307562351226807;3.3919525146484375;9.415053367614746;6.200138092041016;4.432816982269287;1.956395149230957;2.0717735290527344;1.7077422142028809;8.016887187957764;0.1436901092529297;1.134307861328125;2.2769246101379395;6.530727744102478;4.018598556518555;1.4609146118164062;1.4675836563110352;8.76779580116272;4.34622049331665;8.77647352218628;2.264723300933838;0.05101180076599121;1.333061695098877;1.6465330123901367;0.01693178340792656;0.01853819563984871;0.027152223512530327;0.007975859567523003;0.01116943359375;0.021728515625;0.001905164554068084;0.008433634279227026;103.67933486056677;59.84817497185554;30.062920552103833;184.30360273843507;151.48394287947644;131.26774297577526;19.108199611362807;8.746073821355822;300.048828125;180.908203125;110.27426144053538;103.0349462764068;H013_7850_cross_speaker_ruido.wav;H013_7850;7850;cross_speaker_ruido;1;37.5;0
75;37.5;38.5;-379.1040954589844;155.93858337402344;112.66548156738281;91.3465805053711;-3.2274434566497803;60.36735534667969;16.419065475463867;34.27005386352539;6.889070987701416;27.140451431274414;8.670732498168945;16.859975814819336;-13.863872528076172;17.334152221679688;-1.9510807991027832;17.325759887695312;2.6437430381774902;12.541874885559082;12.793157577514648;11.406346321105957;0.19038188457489014;10.079787254333496;2.4205620288848877;13.996593475341797;3.2310702800750732;8.78249454498291;0.03136388957500458;0.03190339729189873;0.154327392578125;0.1529725102506992;1841.989394830462;1478.2411047365322;1313.8761766481796;665.0220008426544;3149.4140625;2105.1188162210024;128.0479736328125;0.0;93.74773788452148;0.0;3.4076995849609375;0.0;17.324851989746094;0.0;18.774650812149048;0.0;0.7314834594726562;0.0;4.329256057739258;0.0;0.5578346252441406;0.0;3.9944634437561035;0.0;1.9982013702392578;0.0;3.5928401947021484;0.0;2.8912458419799805;0.0;10.065032958984375;0.0;0.6308822631835938;0.0;7.307562351226807;0.0;9.415053367614746;0.0;4.432816982269287;0.0;2.0717735290527344;0.0;8.016887187957764;0.0;1.134307861328125;0.0;6.530727744102478;0.0;1.4609146118164062;0.0;8.76779580116272;0.0;8.77647352218628;0.0;0.05101180076599121;0.0;1.6465330123901367;0.0;0.01853819563984871;0.0;0.007975859567523003;0.0;0.021728515625;0.0;0.008433634279227026;0.0;59.84817497185554;0.0;184.30360273843507;0.0;131.26774297577526;0.0;8.746073821355822;0.0;180.908203125;0.0;103.0349462764068;0.0;H013_7850_cross_speaker_ruido.wav;H013_7850;7850;cross_speaker_ruido;1;38.0;0
0;0.0;1.0;-345.07733154296875;173.9447021484375;50.55589294433594;38.85708999633789;-6.765238285064697;19.6953125;20.023998260498047;20.227447509765625;-1.6957992315292358;23.318397521972656;5.640915870666504;14.436066627502441;-24.900985717773438;18.94241714477539;-14.859395980834961;15.798453330993652;-0.6241856813430786;15.628457069396973;2.9930732250213623;6.648263454437256;1.876970648765564;10.400800704956055;-8.926789283752441;18.369504928588867;13.003087043762207;8.636204719543457;0.05586893483996391;0.05872780829668045;0.1574249267578125;0.06762220007929215;2100.654159709801;719.5663498215113;1815.516869406441;330.3218885021194;4189.697265625;1154.7862659795803;0.0;150.41278076171875;0.0;114.48486328125;0.0;15.96551513671875;0.0;2.0957069396972656;0.0;7.7191689014434814;0.0;14.79117202758789;0.0;2.1494522094726562;0.0;6.84294319152832;0.0;17.551896691322327;0.0;2.452425003051758;0.0;8.255435943603516;0.0;8.81343936920166;0.0;9.786827087402344;0.0;5.336493492126465;0.0;10.831552505493164;0.0;1.333338737487793;0.0;6.6075156927108765;0.0;4.871097564697266;0.0;1.405463457107544;0.0;1.5279316902160645;0.0;1.055585503578186;0.0;0.3268899917602539;0.0;6.641968727111816;0.0;3.641408920288086;0.0;0.15213871002197266;0.0;2.2486515045166016;0.0;0.04072871431708336;0.0;0.015994083136320114;0.0;0.001312255859375;0.0;0.0790103827907013;0.0;20.071067759046855;0.0;398.874294856658;0.0;29.854272582116437;0.0;27.025085014285764;0.0;90.8203125;0.0;276.5457151804842;H013_7850_same_speaker.wav;H013_7850;7850;same_speaker;1;0.5;0
1;0.5;1.5;-194.66455078125;59.4598388671875;66.52140808105469;40.952796936035156;0.9539306163787842;34.48648452758789;17.87454605102539;27.070390701293945;-19.247695922851562;25.770822525024414;13.89635181427002;23.2495059967041;-34.68781280517578;13.605923652648926;-25.690948486328125;14.46511459350586;-7.231701374053955;10.757359504699707;4.398536682128906;8.17619514465332;2.93255615234375;10.0739107131958;-15.568758010864258;14.728096008300781;12.850948333740234;10.884856224060059;0.09659764915704727;0.042733725160360336;0.1587371826171875;0.14663258286999345;2080.5830919507544;1118.4406446781693;1785.6625968243245;357.34697351640517;4280.517578125;1431.3319811600645;150.41278076171875;9.78289794921875;114.48486328125;10.10968017578125;15.96551513671875;31.56439208984375;2.0957069396972656;11.087337493896484;7.7191689014434814;23.49134135246277;14.79117202758789;15.08721923828125;2.1494522094726562;12.904888153076172;6.84294319152832;7.676790237426758;17.551896691322327;13.79827880859375;2.452425003051758;0.49048423767089844;8.255435943603516;11.782443046569824;8.81343936920166;1.0938377380371094;9.786827087402344;12.438705444335938;5.336493492126465;6.4235029220581055;10.831552505493164;4.209369659423828;1.333338737487793;0.4331817626953125;6.6075156927108765;8.639813542366028;4.871097564697266;1.5231666564941406;1.405463457107544;5.817138671875;1.5279316902160645;3.4088830947875977;1.055585503578186;0.9497131109237671;0.3268899917602539;2.091338634490967;6.641968727111816;3.3852615356445312;3.641408920288086;1.3132762908935547;0.15213871002197266;5.862929344177246;2.2486515045166016;1.7412967681884766;0.04072871431708336;0.021133266389369965;0.015994083136320114;0.017555806785821915;0.001312255859375;0.007049560546875;0.0790103827907013;4.3081541544254254e-05;20.071067759046855;246.90094886392967;398.874294856658;44.85669989169537;29.854272582116437;313.13795699784737;27.025085014285764;127.54468324663662;90.8203125;920.8984375;276.5457151804842;396.05991200112976;H013_7850_same_speaker.wav;H013_7850;7850;same_speaker;1;1.0;0
2;1.0;2.0;-184.88165283203125;69.56951904296875;98.08580017089844;52.04013442993164;-22.537410736083984;49.57370376586914;4.969657897949219;19.393600463867188;-33.04597473144531;26.261306762695312;25.678794860839844;22.155668258666992;-22.249107360839844;20.02942657470703;-29.900318145751953;14.898296356201172;1.4081121683120728;9.234192848205566;10.215675354003906;11.585078239440918;1.982843041419983;7.982572078704834;-12.183496475219727;13.414819717407227;6.988018989562988;9.143559455871582;0.11773091554641724;0.06028953194618225;0.1516876220703125;0.1465895013284492;1833.6821430868247;1163.2973445698647;1472.5246398264771;484.8916567630418;3359.619140625;1827.3918931611943;9.78289794921875;19.957733154296875;10.10968017578125;10.097114562988281;31.56439208984375;25.8408203125;11.087337493896484;7.703647613525391;23.49134135246277;11.634593963623047;15.08721923828125;5.917945861816406;12.904888153076172;3.9780744314193726;7.676790237426758;9.388132095336914;13.79827880859375;3.04608154296875;0.49048423767089844;1.2735748291015625;11.782443046569824;7.893898010253906;1.0938377380371094;8.03992748260498;12.438705444335938;7.047508239746094;6.4235029220581055;4.692909240722656;4.209369659423828;3.408428192138672;0.4331817626953125;0.7749166488647461;8.639813542366028;2.5963462591171265;1.5231666564941406;1.2198209762573242;5.817138671875;0.13349056243896484;3.4088830947875977;0.6262540817260742;0.9497131109237671;1.734680712223053;2.091338634490967;2.274871826171875;3.3852615356445312;6.053505897521973;1.3132762908935547;1.116724967956543;5.862929344177246;3.8745975494384766;1.7412967681884766;0.33810901641845703;0.021133266389369965;0.0074682533740997314;0.017555806785821915;0.0008415207266807556;0.007049560546875;0.0454254150390625;4.3081541544254254e-05;0.0805595321421776;246.90094886392967;418.5214526942725;44.85669989169537;434.7275504631932;313.13795699784737;305.19803827055625;127.54468324663662;146.9193628161296;920.8984375;1037.109375;396.05991200112976;508.48252528142984;H013_7850_same_speaker.wav;H013_7850;7850;same_speaker;1;1.5;0
3;1.5;2.5;-204.83938598632812;79.66663360595703;123.92662048339844;44.33648681640625;-34.17200469970703;43.655757904052734;0.9915834665298462;10.005468368530273;-36.09205627441406;24.98773193359375;33.57269287109375;14.115740776062012;-15.20159912109375;15.336517333984375;-26.49188995361328;15.673213005065918;4.004458427429199;8.014371871948242;10.349165916442871;12.211332321166992;0.24816232919692993;5.707700252532959;-6.129990577697754;12.298094749450684;3.1134214401245117;8.805450439453125;0.1102626621723175;0.06113105267286301;0.10626220703125;0.06602996918627159;1415.1606903925522;728.5697941066715;1167.326601555921;337.9722939469122;2322.509765625;1318.9093678797644;19.957733154296875;60.740264892578125;10.097114562988281;10.556373596191406;25.8408203125;55.3291015625;7.703647613525391;44.022499084472656;11.634593963623047;29.514471530914307;5.917945861816406;4.990833282470703;3.9780744314193726;3.4820154905319214;9.388132095336914;13.016059875488281;3.04608154296875;15.262920379638672;1.2735748291015625;0.4085254669189453;7.893898010253906;9.326240539550781;8.03992748260498;7.5935163497924805;7.047508239746094;5.191097259521484;4.692909240722656;2.7455005645751953;3.408428192138672;11.942649841308594;0.7749166488647461;2.816683769226074;2.5963462591171265;0.6036434173583984;1.2198209762573242;1.9724922180175781;0.13349056243896484;4.449485778808594;0.6262540817260742;0.4904975891113281;1.734680712223053;1.0198946595191956;2.274871826171875;3.813868999481201;6.053505897521973;7.284165382385254;1.116724967956543;4.4556074142456055;3.8745975494384766;2.521912097930908;0.33810901641845703;0.8123741149902344;0.0074682533740997314;0.043448612093925476;0.0008415207266807556;0.0160759799182415;0.0454254150390625;0.1219940185546875;0.0805595321421776;0.15379317664572906;418.5214526942725;973.9516484474457;434.7275504631932;1026.2035332460462;305.19803827055625;253.24498074087865;146.9193628161296;106.40403731459276;1037.109375;1203.125;508.48252528142984;1063.0859088405145;H013_7850_same_speaker.wav;H013_7850;7850;same_speaker;1;2.0;0
4;2.0;3.0;-265.57965087890625;90.22300720214844;68.59751892089844;88.3589859008789;-4.657533168792725;48.64659118652344;4.473598957061768;23.021528244018555;-20.82913589477539;25.396257400512695;24.24645233154297;21.709257125854492;-20.392696380615234;12.59101676940918;-14.549240112304688;18.489896774291992;4.608101844787598;9.98686408996582;5.899680137634277;11.720834732055664;-0.7717323303222656;9.52156925201416;1.1541748046875;7.842487335205078;5.63533353805542;9.61782455444336;0.06681405007839203;0.045055072754621506;0.2282562255859375;0.21982314583200066;2389.112338839998;1754.7733273527176;1420.5715822967995;444.37633126150496;3525.634765625;2381.995276720279;60.740264892578125;25.245193481445312;10.556373596191406;4.0801239013671875;55.3291015625;5.6575469970703125;44.022499084472656;6.601776123046875;29.514471530914307;8.877058506011963;4.990833282470703;1.4663848876953125;3.4820154905319214;4.919052600860596;13.016059875488281;7.554609298706055;15.262920379638672;9.260578155517578;0.4085254669189453;1.7447700500488281;9.326240539550781;7.3932952880859375;7.5935163497924805;3.46734619140625;5.191097259521484;4.246021270751953;2.7455005645751953;5.515533447265625;11.942649841308594;1.3253583908081055;2.816683769226074;3.058741569519043;0.6036434173583984;0.46822452545166016;1.9724922180175781;0.6402683258056641;4.449485778808594;1.7258310317993164;0.4904975891113281;1.7323837280273438;1.0198946595191956;3.2134504318237305;3.813868999481201;0.6760902404785156;7.284165382385254;5.466036796569824;4.4556074142456055;3.494307518005371;2.521912097930908;1.678506851196289;0.8123741149902344;0.0007305145263671875;0.043448612093925476;0.012035265564918518;0.0160759799182415;0.0189666710793972;0.1219940185546875;0.000244140625;0.15379317664572906;0.00438026657982854;973.9516484474457;111.60322903986844;1026.2035332460462;82.47756150913824;253.24498074087865;13.090512755470627;106.40403731459276;61.03209938493859;1203.125;31.25;1063.0859088405145;254.22605414733835;H013_7850_same_speaker.wav;H013_7850;7850;same_speaker;1;2.5;0
5;2.5;3.5;-240.33445739746094;94.30313110351562;74.25506591796875;81.75720977783203;-13.534591674804688;47.180206298828125;9.392651557922363;30.57613754272461;-30.08971405029297;27.141027450561523;16.85315704345703;18.241910934448242;-16.14667510986328;18.106550216674805;-13.223881721496582;15.43115520477295;4.1398773193359375;10.627132415771484;7.625511169433594;9.98845100402832;-3.985182762145996;8.845479011535645;-4.311861991882324;11.33679485321045;7.313840389251709;9.617094039916992;0.07884931564331055;0.06402174383401871;0.2285003662109375;0.21544287925217212;2277.5091098001294;1672.2957658435794;1407.481069541329;383.34423187656637;3556.884765625;2127.7692225729406;25.245193481445312;30.770248413085938;4.0801239013671875;12.702606201171875;5.6575469970703125;51.546546936035156;6.601776123046875;28.759159088134766;8.877058506011963;15.044754028320312;1.4663848876953125;17.263011932373047;4.919052600860596;2.603900909423828;7.554609298706055;2.4670448303222656;9.260578155517578;14.66316032409668;1.7447700500488281;14.465970993041992;7.3932952880859375;0.7969436645507812;3.46734619140625;1.7525806427001953;4.246021270751953;1.1600875854492188;5.515533447265625;0.11415290832519531;1.3253583908081055;3.457974433898926;3.058741569519043;4.330596923828125;0.46822452545166016;5.976141929626465;0.6402683258056641;4.136225700378418;1.7258310317993164;2.375850200653076;1.7323837280273438;0.56866455078125;3.2134504318237305;2.9691061973571777;0.6760902404785156;1.7710838317871094;5.466036796569824;3.3272156715393066;3.494307518005371;2.1430492401123047;1.678506851196289;0.7979273796081543;0.0007305145263671875;0.023405075073242188;0.012035265564918518;0.010052703320980072;0.0189666710793972;0.0003721565008163452;0.000244140625;0.1210784912109375;0.00438026657982854;0.1627705649221892;111.60322903986844;918.460322336663;82.47756150913824;1029.4975322880982;13.090512755470627;216.81240315926402;61.03209938493859;32.59400779940364;31.25;1020.5078125;254.22605414733835;906.7292543990804;H013_7850_same_speaker.wav;H013_7850;7850;same_speaker;1;3.0;0
6;3.0;4.0;-271.1047058105469;107.0057373046875;125.8016128540039;52.998050689697266;-28.579345703125;29.917194366455078;6.788750648498535;33.043182373046875;-15.426553726196289;41.606998443603516;16.05621337890625;16.489330291748047;-17.3067626953125;17.99239730834961;-9.765907287597656;11.100558280944824;10.116019248962402;14.763358116149902;5.249660968780518;9.41978645324707;-6.954288959503174;10.616562843322754;-7.639077663421631;13.479844093322754;8.111767768859863;9.59368896484375;0.06879661232233047;0.06439390033483505;0.107421875;0.052672314329982935;1359.0487874634664;642.7982335554811;1190.6686663820649;415.93823967597;2536.376953125;1221.0399681738602;30.770248413085938;92.66818237304688;12.702606201171875;27.909957885742188;51.546546936035156;18.161941528320312;28.759159088134766;18.970691680908203;15.044754028320312;17.821221351623535;17.263011932373047;0.2825298309326172;2.603900909423828;10.305630683898926;2.4670448303222656;1.56689453125;14.66316032409668;25.508548736572266;14.465970993041992;14.816398620605469;0.7969436645507812;1.0952796936035156;1.7525806427001953;3.669637680053711;1.1600875854492188;0.5544319152832031;0.11415290832519531;1.117361068725586;3.457974433898926;1.814988136291504;4.330596923828125;2.7018556594848633;5.976141929626465;1.530196189880371;4.136225700378418;6.760930061340332;2.375850200653076;2.229764461517334;0.56866455078125;0.030219078063964844;2.9691061973571777;1.7674241065979004;1.7710838317871094;1.5713977813720703;3.3272156715393066;2.543013572692871;2.1430492401123047;3.4982099533081055;0.7979273796081543;2.419452667236328;0.023405075073242188;1.1319904327392578;0.010052703320980072;0.033866919577121735;0.0003721565008163452;0.03307181969285011;0.1210784912109375;0.0012054443359375;0.1627705649221892;0.014269756702786553;918.460322336663;130.60289628957435;1029.4975322880982;127.00930532440077;216.81240315926402;227.75080990855008;32.59400779940364;114.681667767747;1020.5078125;433.10546875;906.7292543990804;190.02676007844252;H013_7850_same_speaker.wav;H013_7850;7850;same_speaker;1;3.5;0
7;3.5;4.5;-363.77288818359375;134.9156951904297;107.6396713256836;71.96874237060547;-10.758124351501465;30.199724197387695;17.09438133239746;34.610076904296875;10.081995010375977;26.790599822998047;14.960933685302734;12.819692611694336;-17.861194610595703;19.109758377075195;-7.950919151306152;13.802413940429688;8.585823059082031;21.524288177490234;3.0198965072631836;9.450005531311035;-5.186864852905273;12.187960624694824;-5.09606409072876;16.97805404663086;10.531220436096191;10.725679397583008;0.03492969274520874;0.03132208064198494;0.1062164306640625;0.06694207103276949;1489.6516837530407;769.8075388798819;1418.419476290615;530.619907443717;2969.482421875;1411.0667282523027;92.66818237304688;98.75338745117188;27.909957885742188;39.92768859863281;18.161941528320312;35.12963104248047;18.970691680908203;37.556392669677734;17.821221351623535;11.543701887130737;0.2825298309326172;4.536001205444336;10.305630683898926;21.554075241088867;1.56689453125;15.1588134765625;25.508548736572266;22.592634201049805;14.816398620605469;1.5185279846191406;1.0952796936035156;9.767759323120117;3.669637680053711;4.686410903930664;0.5544319152832031;8.512697219848633;1.117361068725586;1.1434268951416016;1.814988136291504;8.473427772521973;2.7018556594848633;1.9925928115844727;1.530196189880371;10.831358671188354;6.760930061340332;2.8426876068115234;2.229764461517334;4.0953381061553955;0.030219078063964844;1.5467872619628906;1.7674241065979004;0.06780195236206055;1.5713977813720703;2.604447364807129;2.543013572692871;0.4087038040161133;3.4982099533081055;2.3388118743896484;2.419452667236328;5.286523818969727;1.1319904327392578;3.7286906242370605;0.033866919577121735;0.058950275182724;0.03307181969285011;0.04562561586499214;0.0012054443359375;0.002960205078125;0.014269756702786553;0.006761701055664079;130.60289628957435;151.4549461012898;127.00930532440077;97.41627458067228;227.75080990855008;242.7980922814529;114.681667767747;169.90728099082736;433.10546875;479.736328125;190.02676007844252;27.072651056561654;H013_7850_same_speaker.wav;H013_7850;7850;same_speaker;1;4.0;0
8;4.0;5.0;-265.0195007324219;174.8433837890625;72.51004028320312;34.412349700927734;0.7855775356292725;25.66372299194336;38.64845657348633;19.451263427734375;-12.510639190673828;25.272071838378906;5.193174362182617;17.506103515625;-26.373891830444336;20.253185272216797;-16.424346923828125;15.79500675201416;-2.2455356121063232;18.68160057067871;-1.075441598892212;10.996792793273926;-5.254666805267334;9.583513259887695;-5.504767894744873;14.639242172241211;15.817744255065918;6.996988773345947;0.09387996792793274;0.07694769650697708;0.1091766357421875;0.07370377208843357;1641.1066298543305;672.3912642992096;1661.2175685720679;360.71262645288965;3449.21875;1383.994077195741;98.75338745117188;70.12557983398438;39.92768859863281;64.59825897216797;35.12963104248047;8.76116943359375;37.556392669677734;46.6961555480957;11.543701887130737;12.870371580123901;4.536001205444336;13.720428466796875;21.554075241088867;15.53441047668457;15.1588134765625;8.710039138793945;22.592634201049805;7.677602767944336;1.5185279846191406;1.5896282196044922;9.767759323120117;5.84331202507019;4.686410903930664;0.3725433349609375;8.512697219848633;2.36236572265625;1.1434268951416016;6.110827445983887;8.473427772521973;1.5584983825683594;1.9925928115844727;2.971724510192871;10.831358671188354;2.117029905319214;2.8426876068115234;9.844456672668457;4.0953381061553955;2.0992952585220337;1.5467872619628906;0.15922164916992188;0.06780195236206055;1.4493982791900635;2.604447364807129;3.342115879058838;0.4087038040161133;4.32212495803833;2.3388118743896484;5.707247734069824;5.286523818969727;1.9285364151000977;3.7286906242370605;0.6206164360046387;0.058950275182724;0.011930793523788452;0.04562561586499214;0.012940645217895508;0.002960205078125;0.053863525390625;0.006761701055664079;0.09159819847883297;151.4549461012898;382.27900076825904;97.41627458067228;773.9560524745544;242.7980922814529;160.75145545337045;169.90728099082736;121.08534258875017;479.736328125;183.10546875;27.072651056561654;527.7161897218327;H013_7850_same_speaker.wav;H013_7850;7850;same_speaker;1;4.5;0
9;4.5;5.5;-194.8939208984375;110.24512481689453;81.27120971679688;81.10850524902344;-12.084794044494629;39.384151458740234;23.114046096801758;28.16130256652832;-20.188241958618164;23.682443618774414;-0.6501376628875732;17.878646850585938;-28.736257553100586;14.14235782623291;-14.865848541259766;12.823282241821289;-4.362565517425537;8.837143898010254;1.0238536596298218;11.156014442443848;-3.8052685260772705;6.241397380828857;-9.826892852783203;8.931994438171387;13.88920783996582;7.617605209350586;0.10581076145172119;0.06400705128908157;0.1630401611328125;0.16530197056726653;2023.3856306225896;1446.347316773764;1500.4661131186974;481.7979690416398;3632.32421875;1911.7102669175738;70.12557983398438;66.75112915039062;64.59825897216797;25.587844848632812;8.76116943359375;19.667831420898438;46.6961555480957;0.13379669189453125;12.870371580123901;7.038285255432129;13.720428466796875;1.4854888916015625;15.53441047668457;0.8798923492431641;8.710039138793945;8.972787857055664;7.677602767944336;1.8955097198486328;1.5896282196044922;4.303701400756836;5.84331202507019;10.579147100448608;0.3725433349609375;2.9975032806396484;2.36236572265625;10.521697998046875;6.110827445983887;4.697141647338867;1.5584983825683594;1.172006607055664;2.971724510192871;1.5063228607177734;2.117029905319214;1.4965496063232422;9.844456672668457;0.8454227447509766;2.0992952585220337;6.073729634284973;0.15922164916992188;2.2336835861206055;1.4493982791900635;2.0181206464767456;3.342115879058838;1.280609130859375;4.32212495803833;1.255000114440918;5.707247734069824;0.1083669662475586;1.9285364151000977;4.659074783325195;0.6206164360046387;2.067938804626465;0.011930793523788452;0.055619657039642334;0.012940645217895508;0.035828035324811935;0.053863525390625;0.0062255859375;0.09159819847883297;0.002843631035568339;382.27900076825904;216.64039885875354;773.9560524745544;28.10413632118798;160.75145545337045;120.28813815435183;121.08534258875017;92.53754681273136;183.10546875;468.994140625;527.7161897218327;96.21217470950796;H013_7850_same_speaker.wav;H013_7850;7850;same_speaker;1;5.0;0
